company,country,product_category,brand_name,contact_name,email_address,address,license_number,certification_body,expiry_date,product_details
ABK,India (IN),"Fabrics, Garments, Accessories, Home Textiles",,Ms.Kamal Arya,info@abkindia.in,"14/6, Sector-27, Mathura Road,",CU 858772,Control Union Certifications,2024-09-07,"Babies' apparel (PC0003) / Babies' clothing (PD0013) - 100.0% Organic Cotton (RM0104)
Babies' apparel (PC0003) /Babies' clothing (PD0013) - 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160)
Babies' apparel (PC0003) /Sweaters
Carried accessories (PC0011) / Bags
Children's apparel (PC0004) / Sweaters
Children's apparel (PC0004) / Sweaters
Children's apparel (PC0004) / Sweaters
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / Undergarment
Children's apparel (PC0004) / Undergarment
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 5.0% Elastane (Spandex) (RM0160) + 95.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 3.0% Elastane (Spandex) (RM0160) + 97.0% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
Greige fabrics (PC0026) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Woven fabrics (PD0059) - 3.0% Elastane (Spandex) (RM0160) + 97.0% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Woven fabrics (PD0059) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
Home textiles (PC0010) / Bed linen
Home textiles (PC0010) / Blankets
Home textiles (PC0010) / Pillows
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / Undergarment
Women's apparel (PC0002) / Activewear
Women's apparel (PC0002) / Activewear
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Worn accessories (PC0012) / Gloves
Worn accessories (PC0012) / Hats
Worn accessories (PC0012) / Hats
Worn accessories (PC0012) / Hats
Worn accessories (PC0012) / Hats
Worn accessories (PC0012) / Scarves
Worn accessories (PC0012) / Scarves
Worn accessories (PC0012) / Scarves
Worn accessories (PC0012) / Socks
Worn accessories (PC0012) / Socks
Worn accessories (PC0012) / Socks
Worn accessories (PC0012) / Socks
Worn accessories (PC0012) / Socks
bed sheets (PD0015) - 100.0% Organic Cotton (RM0104)
bedspreads
caps
caps
caps
caps
cardigans (PD0004) - 100% Organic Cotton (RM0104)
cardigans (PD0004) - 80% Organic Cotton (RM0104) + 20% Wool (RM0077)
cardigans (PD0004) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
cardigans (PD0004) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
cushions (PD0023) - 100.0% Organic Cotton (RM0104)
hand covering (PD0026) - 100.0% Organic Cotton (RM0104)
handbags
head coverings (PD0030) - 10.0% Wool (RM0077) + 90.0% Organic Cotton (RM0104)
head coverings (PD0030) - 100.0% Organic Cotton (RM0104)
head coverings (PD0030) - 100.0% Organic Wool (RM0079)
head coverings (PD0030) - 90.0% Organic Cotton (RM0104) + 10.0% Elastane (Spandex) (RM0160)
hosiery (PD0009) - 10.0% Polyamide (Nylon) (RM0182) + 90.0% Organic Cotton (RM0104)
hosiery (PD0009) - 10.0% Wool (RM0077) + 80.0% Organic Cotton (RM0104) + 10.0% Elastane (Spandex) (RM0160)
hosiery (PD0009) - 10.0% Wool (RM0077) + 80.0% Organic Cotton (RM0104) + 10.0% Polyamide (Nylon) (RM0182)
hosiery (PD0009) - 100.0% Organic Cotton (RM0104)
hosiery (PD0009) - 80.0% Organic Cotton (RM0104) + 20.0% Elastane (Spandex) (RM0160)
mittens
pouches (PD0024) - 100% Organic Cotton (RM0104)
pullovers
pullovers
pullovers
pullovers
quilts (PD0019) - 100.0% Organic Cotton (RM0104)
robes (PD0006) - 10.0% Elastane (Spandex) (RM0160) + 90.0% Organic Cotton (RM0104)
robes (PD0006) - 10.0% Elastane (Spandex) (RM0160) + 90.0% Organic Cotton (RM0104)
robes (PD0006) - 100.0% Organic Cotton (RM0104)
robes (PD0006) - 100.0% Organic Cotton (RM0104)
robes (PD0006) - 100.0% Organic Cotton (RM0104)
shawls
shawls
shawls
singlets (PD0007) - 10.0% Elastane (Spandex) (RM0160) + 90.0% Organic Cotton (RM0104)
singlets (PD0007) - 100% Organic Cotton (RM0104)
singlets (PD0007) - 100.0% Organic Cotton (RM0104)
singlets (PD0007) - 80.0% Organic Cotton (RM0104) + 20.0% Wool (RM0077)
singlets (PD0007) - 90% Organic Cotton (RM0104) + 10% Elastane (Spandex) (RM0160)
singlets (PD0007) - 90.0% Organic Cotton (RM0104) + 10.0% Elastane (Spandex) (RM0160)
singlets (PD0007) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
singlets (PD0007) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
singlets (PD0007) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
skirts (PD0011) - 10.0% Elastane (Spandex) (RM0160) + 90.0% Organic Cotton (RM0104)
skirts (PD0011) - 100.0% Organic Cotton (RM0104)
skirts (PD0011) - 20.0% Wool (RM0077) + 80.0% Organic Cotton (RM0104)
skirts (PD0011) - 3.0% Elastane (Spandex) (RM0160) + 97.0% Organic Cotton (RM0104)
skirts (PD0011) - 5.0% Elastane (Spandex) (RM0160) + 95.0% Organic Cotton (RM0104)
skirts (PD0011) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sportswear (PD0008) - 20.0% Elastane (Spandex) (RM0160) + 80.0% Organic Cotton (RM0104)
sportswear (PD0008) - 90.0% Organic Cotton (RM0104) + 10.0% Polyamide (Nylon) (RM0182)
totes
veils (PD0028) - 10.0% Wool (RM0077) + 90.0% Organic Cotton (RM0104)
veils (PD0028) - 100.0% Organic Cotton (RM0104)
veils (PD0028) - 90.0% Organic Cotton (RM0104) + 10.0% Elastane (Spandex) (RM0160)"
ABLE BILLION SOURCING AND DESIGN LIMITED,Hong Kong (HK) - SAR of China,Fabrics,,,,,A12042,Intertek Testing Services,2024-06-27,
Able Leader Company Limited,Hong Kong (HK) - SAR of China,Fabrics,,,,"8/F, Summit Insurance Building, 789 Nathan Road, Mong Kok,",1078756,Control Union Certifications,2024-06-09,Dyed fabrics (PC0025) Woven fabrics (PD0059) 100.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Woven fabrics (PD0059) 98.0%Organic Cotton (RM0104) 2.0%Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Woven fabrics (PD0059) 3.0%Elastane (Spandex) (RM0160) 25.0%Recycled pre/post-consumer Polyester (RM0187) 72.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Woven fabrics (PD0059) 96.0%Organic Cotton (RM0104) 4.0%Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Woven fabrics (PD0059) 3.0%Elastane (Spandex) (RM0160) 97.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Woven fabrics (PD0059) 99.0%Organic Cotton (RM0104) 1.0%Elastane (Spandex) (RM0160) Printed fabrics (PC0039) Woven fabrics (PD0059) 100.0%Organic Cotton (RM0104) Printed fabrics (PC0039) Woven fabrics (PD0059) 72.0%Organic Cotton (RM0104) 25.0%Recycled pre/post-consumer Polyester (RM0187) 3.0%Elastane (Spandex) (RM0160) Printed fabrics (PC0039) Woven fabrics (PD0059) 4.0%Elastane (Spandex) (RM0160) 96.0%Organic Cotton (RM0104) Printed fabrics (PC0039) Woven fabrics (PD0059) 3.0%Elastane (Spandex) (RM0160) 97.0%Organic Cotton (RM0104) Printed fabrics (PC0039) Woven fabrics (PD0059) 98.0%Organic Cotton (RM0104) 2.0%Elastane (Spandex) (RM0160) Printed fabrics (PC0039) Woven fabrics (PD0059) 99.0%Organic Cotton (RM0104) 1.0%Elastane (Spandex) (RM0160
ABM COTTON TEKSTIL SANAYI VE TICARET ANONIM SIRKETI CORLU SUBESI,Turkey (TR),Yarns,,,,Velimese OSB Mah. 236 Sk. No: 35/1,USB 005972,USB Certification,2024-07-12,Carded yarns (PD0067) - 100% organic cotton (RM0104) Normally Combed Yarns (PD0102) - 100% organic cotton (RM0104)
Aboni Knitwear Ltd.,Bangladesh (BD),"Babywear, Children's wear, Fabrics, Ladieswear, Men's wear",,,,"Plot # 169-171, 195,196, 200 Union - Tetulzhora, Hemayetepur, Savar,",GOTS-20200556,GSCS,2024-04-04,"T-shirts
singlets (PD0007) Knitted fabrics (PD0058) Pants
skirts (PD0011)
trousers (PD0003) Babies' clothing (PD0013) Dresses"
ABOUT YOU SE & Co. KG,Germany (DE),"Garments, Ladieswear, Leasure wear, Men's wear, Underwear",,,,,206153,Ecocert Greenlife,2024-06-30,"Elastane (spandex) (RM0104) Organic Unisex apparel (PC0005) Pants
Elastane (spandex) (RM0160) Organic
Elastane (spandex) (RM0160) Organic Women apparel (PC0002) Dresses
Elastane (spandex) (RM0160) Organic Men apparel (PC0001) Shirts
Elastane (spandex) (RM0160) Organic Men apparel (PC0001) Sweaters
Elastane (spandex) (RM0160) Organic Men apparel (PC0001) T-shirts
Elastane (spandex) (RM0160) Organic Unisex apparel (PC0005) Pants
Elastane (spandex) (RM0160) Organic Unisex apparel (PC0005) T-shirts
Elastane (spandex) (RM0160) Organic Women apparel (PC0002) Activewear
Elastane (spandex) (RM0160) Organic Women apparel (PC0002) Pants
Elastane (spandex) (RM0160) Organic Women apparel (PC0002) Shirts
Elastane (spandex) (RM0160) Organic Women apparel (PC0002) Sweaters
Elastane (spandex) (RM0160) Organic Women apparel (PC0002) T-shirts
Men apparel (PC0001) Overcoats
Polyester (RM0187) Made with organic Men apparel (PC0001) Sweaters
blouses (PD0005) organic cotton (RM0104)
blouses (PD0005) organic cotton (RM0104)
blouses (PD0005) organic cotton (RM0104) Organic Men apparel (PC0001) Sweaters
blouses (PD0005) organic cotton (RM0104) Organic Women apparel (PC0002) Shirts
blouses (PD0005) organic cotton in conversion (RM0103) Organic Women apparel (PC0002) Sweaters
cardigans (PD0004) organic cotton (RM0104)
cardigans (PD0004) organic cotton (RM0104)
cardigans (PD0004) organic cotton (RM0104)
cardigans (PD0004) organic cotton (RM0104)
cardigans (PD0004) organic cotton (RM0104) Organic Men apparel (PC0001) T-shirts
cardigans (PD0004) organic cotton (RM0104) Organic Women apparel (PC0002) T-shirts
jackets
jackets
pullovers
pullovers
pullovers
pullovers
pullovers
pullovers
recycled Polyester (RM0187) Made with organic Women apparel (PC0002) Sweaters
recycled Polyester (RM0187) Organic Women apparel (PC0002) Pants
robes (PD0006) organic cotton (RM0104)
singlets (PD0007) organic cotton (RM0104)
singlets (PD0007) organic cotton (RM0104)
singlets (PD0007) organic cotton (RM0104) Organic Men apparel (PC0001) T-shirts
singlets (PD0007) organic cotton (RM0104) Organic Women apparel (PC0002) Activewear
singlets (PD0007) organic cotton (RM0104) Organic Women apparel (PC0002) T-shirts
singlets (PD0007) organic cotton (RM0104) Organic Women apparel (PC0002) Undergarment
singlets (PD0007) organic cotton in conversion (RM0103) Organic Unisex apparel (PC0005) Activewear
skirts (PD0011) organic cotton (RM0104)
skirts (PD0011) organic cotton (RM0104) Organic Women apparel (PC0002) Overcoats
sleepwear
sportswear (PD0008) organic cotton (RM0104)
sportswear (PD0008) organic cotton (RM0104)
sportswear (PD0008) organic cotton (RM0104) Organic Women apparel (PC0002) Dresses
trousers (PD0003) organic cotton (RM0104)
trousers (PD0003) organic cotton (RM0104)
trousers (PD0003) organic cotton (RM0104)
trousers (PD0003) organic cotton (RM0104)
trousers (PD0003) organic cotton (RM0104) Organic Unisex apparel (PC0005) Shirts
trousers (PD0003) organic cotton (RM0104) Organic Women apparel (PC0002) Shirts
vests (PD0001) organic cotton (RM0104) Organic Men apparel (PC0001) Pants
vests (PD0001) organic cotton (RM0104) Organic Women apparel (PC0002) Pants"
Abraham Dürninger & Co GmbH,Germany (DE),"Babywear, Children's wear, Garments, Ladieswear, Men's wear, Accessories",,Roland Lensing,lensing@duerninger.com,Oderwitzer Straße 12,CERES-0930,Ceres,2024-10-17,"Babies' apparel (PC0003)
Carried accessories (PC0011)
Children's apparel (PC0004)
Men's apparel (PC0001)
Unisex apparel (PC0005)
Women's apparel (PC0002)
Worn accessories (PC0012)"
ABSACO,Pakistan (PK),"Ladieswear, Men's wear",,Ali Bajwa,,"4483, Rahim Pura Crossing, Wazirabad Road Ugoki,",GCL-302020,GCL International,2024-01-26,Unisex Apparel (PC0005) [T-Shirts singlets (PD0007) 100% Organic Cotton (RM0104)] Men's Apparel (PC0001) [T shirts singlets (PD0007) 100% Organic Cotton (RM0104)] Women's Apparel (PC0002) [T shirts singlets (PD0007) 100% Organic Cotton (RM0104)]
"Absolutarget Unipessoal, Lda",Portugal (PT),"Ladieswear, Garments, Home Textiles",,Sónia Ventura,info@absolutarget.com,,CTV-220007,CTV – Certificação de Têxteis e de Vestuário,2024-07-03,"Bed linen
Singlet (PD0007)
bed sheets (PD0015) Towels
bedspreads
blouses (PD0005) T-shirts
cardigans (PD0004) Pants
jackets
kitchen linen
pullovers
quilts (PD0019) Undergarment
robes (PD0006) Overcoats
sleepwear
toilet linen (PD0017) Blankets
trousers (PD0003) Shirts
vests (PD0001) Sweaters"
ABSOLUTE QUALITYWEAR LTD.,Bangladesh (BD),"Babywear, Ladieswear, Children's wear, Men's wear",,,,"Word No. 20, Holding No. 18/2, Tek Kathora, P.O: Salna Bazar, Gazipur Sadar",USB TEX6560,USB Certification,2024-03-09,"Overcoats
jackets
sportswear (PD0008) - 100% organic cotton (RM0104) Babies clothing (PD0013) - 100% organic cotton (RM0104) Workwear
uniforms (PD0010) - 100% organic cotton (RM0104)
vests (PD0001) - 100% organic cotton (RM0104) Activewear"
ABT IPLIK SANAYI VE TICARET LIMITED SIRKETI,Turkey (TR),Yarns,,Serkan Tasdemir,,"15.Temmuz Mah. Gulbahar Cad. Aydın Plaza NO:9 A, Bagcilar,",GCL-3255,GCL International,2024-06-06,Greige Yarns (PC0030)[ Normally Combed Yarns (PD0102) 100% Organic Cotton (RM0104) ] Greige Yarns (PC0030)[ Carded Yarns (PD0067) 100% Organic cotton (RM0104) ] Greige Yarns (PC0030)[ Open End Yarns (PD0066) 100% Organic Cotton (RM0104)] Greige Yarns (PC0030)[ Normally Combed Yarns (PD0102) 95% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) ] Dyed Yarns (PC0029)[ Normally Combed Yarns (PD0102) 95% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) ] Greige Yarns (PC0030)[ Carded Yarns (PD0067) 70% Organic cotton (RM0104) + 30% Flax (linen) (RM0108) ] Greige Yarns (PC0030)[ Carded Yarns (PD0067) 80% Organic cotton (RM0104) + 20% Flax (linen) (RM0108) ] Greige Yarns (PC0030)[ Normally Combed Yarns (PD0102) 80% Organic Cotton (RM0104) + 20% Flax (linen) (RM0108) ]
AC Brands GmbH / PREACH,Germany (DE),Garments,,Malin Ziehe,malin@acbrands.com,Neusser Straße 125,247171,Ecocert Greenlife,2024-03-15,"100% organic cotton (RM0104) Unisex apparel (PD0005) T-Shirts
12% Recycled Pre/Post-Consumer Polyester (RM0187) Men apparel (PC0001) Sweaters
4% Elastane (Spandex) (RM0160)
6% Recycled Pre/Post-Consumer Polyester (RM0187) Men apparel (PC0001) Tshirts
88% Organic cotton (RM0104)
94% Organic cotton (RM0104)
96% Organic cotton (RM0104)
Unisex apparel (PD0005) Pants
blouses (PD0005) 100% organic cotton (RM0104) Unisex apparel (PD0005) Sweaters
cardigans (PD0004)
cardigans (PD0004)
cardigans (PD0004)
pullovers
pullovers
pullovers
singlets (PD0007)
singlets (PD0007) 100% organic cotton (RM0104) Men apparel (PC0001) Sweaters
trousers (PD0003) 100% organic cotton (RM0104) Unisex apparel (PD0005) Shirts"
Acabados del Bages S.A.,Spain (ES),Fabrics,,,,"Pol. Ind. El Mas - Nave 6, Ctra. Abrera - Manresa s/n",CU851726,Control Union Certifications,2024-05-07,Fabrics: 100% Organic Cotton Fabrics: 70% Organic Cotton + 30% Wool Fabrics: 80% Organic Cotton + 20% Wool Fabrics: 97% Organic Cotton + 3% Elastane
ACARSOY TEKSTIL TICARET VE SANAYI A.S. BURSA BOYAHANE SUBESI,Turkey (TR),Yarns,,,,Demirtas Dumlupinar Osb. Mah. Kardelen Sok. No:8/2 Osmangazi,USB 002837,USB Certification,2024-11-21,Open-end yarns (PD0066) - 100% organic cotton (RM0104) Carded yarns (PD0067) - 100% organic cotton (RM0104) Super combed yarns (PD0068) - 100% organic cotton (RM0104) Combed yarns (PD0068) - 100% organic cotton (RM0104) Normally Combed Yarns (PD0102) - 100% organic cotton (RM0104) Semi Combed Yarns (PD0101) - 100% organic cotton (RM0104)
Acatel - Acabamentos Têxteis SA,Portugal (PT),Fabrics,,,,,CB-GOTS-CUC-03- 1072068,Control Union Certifications,2024-11-16,Dyed fabrics (PC0025) Knitted fabrics (PD0058) 100.0%Organic Cotton (RM0104) Organic Dyed fabrics (PC0025) Woven fabrics (PD0059) 100.0%Organic Cotton (RM0104) Organic
"ACATEX,S.L.",Spain (ES),Fabrics,,,,CRTA.NAC. 340 KM. 723,1001458,Control Union Certifications,2024-12-14,
ACCOPPIATURA PRATESE SRL,Italy (IT),Fabrics,,Andrea Sella,,Via POLA 2,1083241,Control Union Certifications,2024-11-22,
ACCORD KNITS SA,Madagascar (MG),"Garments, Accessories",,Aina RAOLIARIVONY,ainamalala@accord-knits.com,"Flexknit Building, Zone Galilée Tanjombato",00208853,Ecocert Greenlife,2023-12-31,"Unisex apparel (PC0005)
Women apparel (PC0002)
Worn accessories (PC0012)"
ACE Tex,India (IN),Yarns,,,,"SF No.: 308,309,310, Thalakarai Village,",GCL-301535,GCL International,2024-01-09,Greige Yarns (PC0030) [Super combed yarns (PD0068) 100% Organic Cotton (RM0104)] Greige Yarns (PC0030) [Carded Yarns (PD0067) 100% Organic cotton (RM0104)] Greige Yarns (PC0030) [Semi-combed yarns (PD0101) 100% Organic Cotton (RM0104)]
ACECO KOREA,"Korea, Republic of (KR)",Yarns,,,,"#910, 29, Eunhaeng-ro, Yeongdeungpo-gu",162203,Intertek Testing Services,2024-08-01,"Carded yarns
Highly combed yarns
Normally combed yarns"
Achal Spinning Private Limited,India (IN),"Yarns, Product category (other)",,Mr. Vinay Joshi,vinay.joshi@arvind.in,"Block No. 228, 143/P & 1926/P, Arvind Limited Premises, Village Khatraj, Tal. Kalol,",CU 861530,Control Union Certifications,2024-01-07,"Greige yarns (PC0030) / Carded yarns (PD0067) - 100.0% In Conversion Cotton (RM0103)
Greige yarns (PC0030) / Carded yarns (PD0067) - 100.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Carded yarns (PD0067) - 92.89% Organic Cotton (RM0104) + 7.11% Elastane (Spandex) (RM0160)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 100% In Conversion Cotton (RM0103)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 100.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 6.0% Elastane (Spandex) (RM0160) + 94.0% In Conversion Cotton (RM0103)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 6.0% Elastane (Spandex) (RM0160) + 94.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 7.11% Elastane (Spandex) (RM0160) + 92.89% In Conversion Cotton (RM0103)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 8.8% Elastane (Spandex) (RM0160) + 91.2% In Conversion Cotton (RM0103)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 8.8% Elastane (Spandex) (RM0160) + 91.2% Organic Cotton (RM0104)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 92.5% In Conversion Cotton (RM0103) + 7.5% Elastane (Spandex) (RM0160)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 92.89% Organic Cotton (RM0104) + 7.11% Elastane (Spandex) (RM0160)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 96% In Conversion Cotton (RM0103) + 4% Elastane (Spandex) (RM0160)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 96.0% Organic Cotton (RM0104) + 4.0% Elastane (Spandex) (RM0160)
Undyed fibers (PC0034) / Lint cotton (PD0074) - 100% In Conversion Cotton (RM0103)
Undyed fibers (PC0034) / Lint cotton (PD0074) - 100.0% Organic Cotton (RM0104)"
Achille Pinto SpA,Italy (IT),"Fabrics, Yarns, Accessories",,Giuseppe Pagani,paganig@achillepinto.com,,ICEA-TX-2,ICEA Istituto per la Certificazione Etica e Ambientale,2024-08-01,"Carried accessories (PC0011)
Dyed fabrics (PC0025)
Dyed yarns (PC0029)
Greige yarns (PC0030)
Printed Fabrics (PC0039)
Undyed fabrics (PC0027)
Worn accessories (PC0012)"
Achille Valera Lissoni srl,Italy (IT),Fabrics,,Alessandra Ciceri,qualita@valera.it,,ICEA-TX-991,ICEA Istituto per la Certificazione Etica e Ambientale,2024-01-28,Fabrics (PC0028)
ACME CLOTHING LLP,India (IN),"Ladieswear, Men's wear",,,,"AARCEE NETTING PREMISES, C/O ACME COTSYN PVT LTD, NEAR YOGESWAR ESTATE,",225829,Intertek Testing Services,2024-07-27,Women's apparel | PC0002 Men's apparel | PC0001
Acme Tekstil San. Ic Ve Dis Tic. A.S.,Turkey (TR),Yarns,,Toygun Batalli,satis@etrofil.com,Kirazli Koyu 51. Sk. No: 5,CU 1030766,Control Union Certifications,2024-03-07,Yarns
ACME YARNS PVT LTD,India (IN),"Raw Fibres, Fabrics, Yarns",,,,"First floor, 3 shreyas colony, LP HOUSE, OPP Sports club of Gujarat",202698,Intertek Testing Services,2024-02-24,
Acne Studios,Sweden (SE),"Ladieswear, Men's wear",,,,Floragatan 13,CU 1021001,Control Union Certifications,2024-04-10,
Acorap GmbH,Germany (DE),"Babywear, Ladieswear, Socks, Children's wear, Men's wear",,,,Karl Förster Str. 9,815002,Control Union Certifications,2024-04-15,"Socks
hosiery (PD0009)"
Acro Texture spa,Italy (IT),Fabrics,,FRANCESCA BEFANO,francesca.befano@acrotexture.com,"Interporto di Nola Lotto D1 blocco A4, n°401/402/403",ICEA-TX-2764,ICEA Istituto per la Certificazione Etica e Ambientale,2024-11-24,Dyed fabrics (PC0025)
Acrop International LLP,India (IN),"Yarns, Product category (other)",,,,"New Shivkrupa Trading Co., 370/33, Nr. Kalupur Bridge,",193204-GOTS,Intertek Testing Services,2024-11-29,Lint cotton Comber noil Normally combed yarns Carded yarns
ACS Textiles (Bangladesh) Ltd.,Bangladesh (BD),"Fabrics, Garments, Ladieswear, Men's wear, Underwear, Accessories, Home Textiles",,,,,CERES-0267,Ceres,2024-08-31,"Bags
Bed Linen
Bed Sheets (PD0015)
Bedspreads
Blankets
Blinds (PD0020)
Carpets
Curtains
Cushions (PD0023)
Floorcoverings (PD0022)
Handbags
Luggage
Mattresses (PD0034)
Pillows
Pouches (PD0024)
Quilts (PD0019)
Robes (PD0006)
Rugs
Sleepwear
Suitcases (PD0025)
Totes
Underwear
Woven fabrics (PD0059)"
ACS Towel Ltd.,Bangladesh (BD),"Accessories, Home Textiles",,,,,CERES-0368,Ceres,2024-10-31,Home textiles (PC0010) Worn accessories (PC0012)
ACT BEAUTY,France (FR),"Accessories, Hygiene products",,Emma LAMARQUE,rse@actbeautyfrance.com,681 Avenue de la République,"Hats, caps, head coverings (PD0030)",Ecocert Greenlife,2024-10-28,"Blankets
bedspreads
handbags
pouches (PD0024)
quilts (PD0019) Bags
totes"
ACT FOR FASHION LTD,Bulgaria (BG),Ladieswear,,,,"3,Nikolai Zdravkov",1230115,Control Union Certifications,2024-05-09,"Pants
trousers (PD0003)"
ACT3,France (FR),Fabrics,,SIMONIS,,250 ROUTE DE THEZE,00242171,Ecocert Greenlife,2024-07-05,Woven fabrics (PD0059)
ACTIVE CLOTHING CO. LTD,India (IN),"Babywear, Ladieswear, Children's wear",,,,"Link Road Ghel, Vill : Badali Ala Singh",225360,Intertek Testing Services,2024-05-03,
ACTIVE LINE,Morocco (MA),Men's wear,,,c.yilmazer@activeline.ma,Lot 138 ZI moulay Rachid,CB-GOTS-CUC-03- 1037997,Control Union Certifications,2024-04-11,
ACTUAL TEXTILES,Madagascar (MG),"Garments, Accessories",,Ivoara RAKOTOSON,compliance@actualtextiles.com,AB 400 Bis Ambohipanja Ankadikely Ilafy,00222606,Ecocert Greenlife,2024-03-27,"Pants
blouses (PD0005) Undergarment
caps
head coverings (PD0030)
robes (PD0006) T-shirts
singlets (PD0007) Dresses
skirts (PD0011) Babies' clothing (PD0013) Hats
sleepwear
trousers (PD0003) Shirts"
ADA DENİM KUMAS TEKSTİL SAN. VE TİC. LTD. STİ.,Turkey (TR),Fabrics,,Ethem Mekki,ethem@adadenim.com,Mehmet Nezihi Özmen Mah.Fatih Cad. Akçay Sok.,00222395,Ecocert Greenlife,2024-06-30,Woven Fabric (PD0059)
ADA DESIGN ULUSLARARASI TEKSTIL SANAYI VE TICARET ANONIM SIRKETI,Turkey (TR),"Babywear, Ladieswear, Children's wear",,,,"Buca Osb Mah. Yahya Kemal Beyatli Cad. No: 28, Buca",USB 005399,USB Certification,2024-01-05,"Pants
blouses (PD0005) - 100% organic cotton (RM0104) Other (PD0100) - (Jumpsuit) - 100% organic cotton (RM0104)
cardigans (PD0004) - 100% organic cotton (RM0104) T-shirts
pullovers
singlets (PD0007) - 100% organic cotton (RM0104) Dresses
skirts (PD0011) - 100% organic cotton (RM0104) Babies clothing (PD0013) - 100% organic cotton (RM0104) Shirts
trousers (PD0003) - 100% organic cotton (RM0104) Sweaters"
